cod_ide,Cargo,Y,nEntidades_competencia,nDesem_ult_semana,cero_cuotas,nPorcentaje_cero_cuotas_ope,nPorcentaje_sal_cero_cuo,Amonestacion,nAmonestacion_suspension,nvarsaldocapital,herencia,nporcentaje_Herencia,nOperaciones,nProbMoraNoHeredada,nProbMoraHeredada,nRatio_crec_deuda,Edad,Clasificacion_Asesor_Urb_Rur,Genero,EstadoCivil,Estado_Civil_Sexo,nProductividad,nProductividad_dic,antiguedad,ingresoef,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,pregunta_22,pregunta_23,pregunta_24,pregunta_25,pregunta_26,pregunta_27,pregunta_28,pregunta_29,pregunta_30
C00000491,ASESOR COMERCIAL JUNIOR 2,0,2,0.207988318182582,si,0.0,0.0,no,no,-0.0345628685230346,si,0.0782019756878705,25,bueno,bueno,0.787377431705872,37,U,Femenino,Casado,Casado,1.06,bueno,28,SI,0.608166241560249,0.20886194762630672,0.24506862880964708,0.18113913142807248,0.6591173821972696,0.346497041495228,0.46835948626195034,0.5646331025490843,0.1906299450595922,0.8085692058587485,0.7254275037123465,0.7280331086436952,0.69591862629593,0.9061888482569904,0.6927629090393258,0.14259088659654318,0.33283285815463015,0.14877438984102087,0.47735179779097714,0.6314526859360952,0.9123647047761254,0.6121779270738362,0.028459644335489087,0.3922743162472405,0.4620159285006109,0.6637724286381664,0.4336281455103572,0.19532587953844172,0.28989076035244987,0.528926689532984
C00000492,ASESOR COMERCIAL JUNIOR 1,0,0,0.32902720672158,si,0.00452497952497953,0.00221164483144245,no,no,0.0936191585654195,si,0.129517415438908,23,bueno,bueno,0.810609254003538,24,R,Femenino,Soltero,F_Soltero,1.15,bueno,29,SI,0.8630186261825826,0.6973975929469247,0.08107802727597646,0.24779311251378322,0.5930280437151744,0.5220602657197472,0.2780070919758867,0.5752389197394799,0.9463334195967904,0.34535760319872433,0.4637581869294606,0.7423298298377494,0.5127632265719356,0.6849332823231459,0.5658815011196737,0.6816092242648716,0.45549088884677114,0.3164738191753481,0.8176324884844047,0.39343078046255897,0.09062476386945606,0.9420623391800145,0.19793368243753318,0.2890529746264796,0.5962996570200096,0.7167388573135199,0.28489648692311986,0.44371121274238956,0.874638229584016,0.3088394951248796
C00000493,ASESOR COMERCIAL JUNIOR 1,1,2,0.27648156076081,si,0.00606082868057596,0.00089790072655505,no,no,-0.0133721446669317,si,0.0939539128717818,18,malo,bueno,0.843479537423343,27,U,Femenino,Soltero,F_Soltero,0.875,bueno,28,SI,0.33822411516598916,0.2482876610106488,0.5211474315309089,0.23477375422563818,0.5388251330639567,0.9203720947223558,0.10747811530667384,0.5797601578812461,0.6711518620936575,0.4951555016077116,0.8682328711334806,0.5396519974798842,0.5629749699637372,0.08990574379300842,0.07798033906063229,0.5216900935626728,0.9938687797942922,0.36976742890414116,0.5770877470374806,0.17328228343056362,0.3904563904150593,0.6208710394657155,0.1267468384663455,0.9767165596190939,0.3087312237568557,0.9070844206994789,0.3573879174011094,0.22593012975174043,0.5843821587476441,0.8206599461532492
C00000494,ASESOR COMERCIAL JUNIOR 2,0,0,0.385508514504947,si,0.00856566397652238,0.00105801753507634,si,si,0.0309966483442113,si,0.261838303857212,27,malo,bueno,1.0463831538899,31,U,Masculino,Otros,otros,1.06,bueno,23,NO,0.3616857221727382,0.1722137664673421,0.5109692052155496,0.912044456517436,0.25870764813641456,0.4434129698298638,0.8698924600292713,0.3646761048377709,0.9576700845400019,0.613438311201519,0.18903003749709313,0.15579972763162098,0.768646829634674,0.7108729871746994,0.04561406072555585,0.8734879463677692,0.8733793232132467,0.0987840192569518,0.7936736444435898,0.19358986576347814,0.8930627824520911,0.6492118729926626,0.4797362637561493,0.3873697918190747,0.7806185616967831,0.19272649187379542,0.6893223187045224,0.5686003501274091,0.0431120334226236,0.8129210001665036
C00000495,ASESOR COMERCIAL MASTER,1,1,0.428312220731383,si,0.00481930509104422,0.000504403148049115,no,si,0.00725775041047469,si,0.0531294465038577,24,malo,bueno,0.922161636169614,42,U,Masculino,Soltero,M_Soltero,0.796875,bueno,23,NO,0.8388404974229468,0.44017219169714106,0.2786836579259411,0.49885224228129765,0.1822438356171142,0.05860668971144589,0.9595113434186345,0.4982500695748152,0.7757778453332309,0.604141968351737,0.2752443443916749,0.6627914420332282,0.1637570405164145,0.6244538251627233,0.43082146494600004,0.04135394125608416,0.17541525471341757,0.3676231331093751,0.24694228616414682,0.19620749941314342,0.22100711713011745,0.8873130342589121,0.8690379182634456,0.4493178392926219,0.004566522393771533,0.4070883696803905,0.44411890519953856,0.9113284995036248,0.5954120046737424,0.21458645057897419
C00000496,ASESOR COMERCIAL SENIOR,1,5,0.263546460587158,si,0.0,0.0,no,no,0.0109224952191148,si,0.0952572723510592,22,malo,bueno,0.88374616124673,39,U,Masculino,Casado,Casado,0.741379310344828,bueno,23,NO,0.15298059435547495,0.2993132863477094,0.9819882208145391,0.8420528471749799,0.7516488244623569,0.5797773678187655,0.7794897535869332,0.5444751288570285,0.12017418793120449,0.08162168048969454,0.5183808421738648,0.0013629801823934473,0.33258257141704206,0.35494155003749817,0.8185347866875912,0.4589638800583514,0.07263276689834863,0.49447422008249675,0.5662877459622165,0.3005056810141463,0.7426344574829082,0.732644554466944,0.0752698479759002,0.7140453954958556,0.5950684700204909,0.4155505441784777,0.9491573231006488,0.7447919519338868,0.1986289504464599,0.6917150649297977
C00000497,ASESOR COMERCIAL MASTER,1,6,0.436926607033132,si,0.0,0.0,no,no,-0.0140300780302297,si,0.343441734738262,29,malo,malo,0.841589269576522,30,U,Masculino,Otros,otros,0.984375,bueno,23,NO,0.443562759282059,0.7667188676208224,0.09289188011888072,0.21811429194202714,0.10241335338231894,0.9709814489747913,0.04744696968232387,0.23028347616295797,0.3690861243931495,0.812671531017938,0.2642852580746541,0.8575218659420387,0.16415298038961512,0.19874738720523932,0.10383998002586292,0.3656681081402232,0.4227058736256558,0.8316210401463237,0.16447702184101376,0.5368557913014431,0.8163793699620903,0.05330888816691692,0.3411706986416828,0.11840528766582736,0.9712224230509778,0.7419047696064562,0.503337103707736,0.1796482034272534,0.6746904281979972,0.9675535823869242
C00000498,ASESOR COMERCIAL JUNIOR 1,1,2,0.294645606933873,no,0.0,0.0,no,no,-0.00929962163657829,si,0.68176665303928,20,bueno,malo,1.45710043303167,26,U,Masculino,Soltero,M_Soltero,1.0,bueno,27,SI,0.4397467647800076,0.19401419829425282,0.2560136819647306,0.9509013054800198,0.9940992455634744,0.46711940393838614,0.09104711614592476,0.1779342017431964,0.14500496378627892,0.3722370370240724,0.18012445103248886,0.8345066707621871,0.7082040698385674,0.08705694435898437,0.6852379348122325,0.39017210640670674,0.9990117905653704,0.5089138716566903,0.5534379001513511,0.5856540330056673,0.5888506049301039,0.527663178995137,0.6678846705297933,0.5849114621151195,0.6469796461203202,0.4488282619989926,0.5314198458890255,0.12004096646608509,0.15328021131661507,0.502804613437437
C00000499,ASESOR COMERCIAL JUNIOR 1,1,4,0.601296382518402,si,0.00433884297520661,0.00716693298253282,no,no,-0.0164119567103452,si,0.347504338632908,17,malo,malo,1.84085009941799,38,U,Masculino,Casado,Casado,1.03846153846154,bueno,23,NO,0.8121853909519026,0.5733753933205754,0.9052232035605374,0.8934274499139585,0.19383387984775347,0.17695091984171252,0.6013812924716683,0.7682804745528239,0.43452493880349774,0.9490825702059186,0.8662660651276496,0.4477558483570523,0.6140080339384782,0.24363137817861946,0.1184684102506609,0.7108444212810658,0.7101661613664204,0.969231488482944,0.7329862871497652,0.39097293946285816,0.08489352852375698,0.9639436748141181,0.7645080631029643,0.5794729287335181,0.26396258803612505,0.9092187844245445,0.2578829971985077,0.8422720343903056,0.012926757976080006,0.0986771338958422
C00000500,ASESOR COMERCIAL JUNIOR 2,0,0,0.190802504632292,si,0.0,0.0,no,no,-0.000399741036126191,si,0.23884528024516,28,bueno,bueno,0.956215463995333,31,U,Femenino,Otros,otros,1.23,bueno,27,SI,0.6650990569570923,0.5950277644383338,0.9747229945066703,0.3570184154535865,0.3006280138805929,0.994966659793296,0.7787962838167731,0.13609919539531767,0.3433873656941786,0.6766435335029388,0.18633517471529626,0.1978956006368794,0.32378347954659437,0.4629810094900203,0.03701395720091427,0.16314444654901206,0.6970880304856916,0.8759938955088374,0.16539960293341338,0.9067920336583681,0.5471852428006909,0.7091065790121829,0.5263313897182226,0.04149757211939864,0.830057473076322,0.19186308566524535,0.993617270725033,0.01747522847106464,0.8651862294232988,0.18004432572586382
C00000501,ASESOR COMERCIAL JUNIOR 1,1,0,0.357202185438679,si,0.0,0.0,no,no,0.136474440652064,si,0.460345405649501,20,malo,malo,1.39992716349634,26,U,Femenino,Soltero,F_Soltero,1.0,bueno,30,SI,0.45542519408972637,0.9150637849142733,0.45650735030900724,0.4801825777472031,0.06756421555376668,0.48574635868799787,0.6762885620142405,0.6996666148350238,0.30765649633180114,0.013104021814775768,0.025078456213734723,0.08945729252779333,0.5563538104872038,0.38282269294013327,0.9721054014343584,0.49881292849786263,0.3227702057023273,0.13120088537633312,0.811053308642896,0.40679041031017493,0.6855277827519849,0.1668405264730326,0.23498315475889642,0.7789189330155782,0.037468669862255166,0.28778180796306585,0.95053067808706,0.8264304918709062,0.48431767736788756,0.21704929570258424
C00000502,ASESOR COMERCIAL JUNIOR 1,1,3,0.256646925168548,si,0.0,0.0,no,no,0.0233214904419117,si,0.198527583204988,21,malo,malo,0.857571594745263,29,U,Masculino,Soltero,M_Soltero,1.025,bueno,30,SI,0.614365846236639,0.5670716096969899,0.0764642500670305,0.07449103144439007,0.6530327129483332,0.7981566876983069,0.4247135097052003,0.46228364341947403,0.49914721219300906,0.13361704861036594,0.38031858788390127,0.9624209555204707,0.5433570894957682,0.4134188919886931,0.6405666276707283,0.44583811107543037,0.7583028191917395,0.7826674794087185,0.908892734118394,0.3089616396668188,0.13536663396106452,0.27420739052552745,0.11577086523273683,0.44618806111748477,0.5923038641732231,0.2538260398614671,0.7498248345115945,0.24833808961660087,0.8672886938494543,0.3713479602750268
C00000503,ASESOR COMERCIAL JUNIOR 2,0,0,0.244953416149068,si,0.0093029237760439,0.0022601218569173,no,si,-0.010416331825621,si,0.045764906784535,27,bueno,bueno,0.829368115540188,26,R,Masculino,Soltero,M_Soltero,1.16,bueno,28,SI,0.209481667869844,0.09988780212163062,0.940989275718888,0.49429039736068237,0.990201575425755,0.32934479072164324,0.9731482730379267,0.17664392592209288,0.7974893014026947,0.29595525071129813,0.425771783795286,0.32914327519503406,0.3821785533909442,0.5577210199113825,0.27427310647180325,0.9800383335477085,0.6332040969833828,0.05903322888813489,0.49732500557504,0.5970281824616601,0.818554661747265,0.663439385187775,0.657720156399551,0.2602557133839547,0.865290483056738,0.5436351489804564,0.2323881764618435,0.8687272155668619,0.7100349857976058,0.3203079254252047
C00000504,ASESOR COMERCIAL JUNIOR 2,0,2,0.373798076923077,no,0.0,0.0,no,no,-0.0142853837477722,si,0.0666328074245867,26,bueno,malo,1.14566005912929,26,R,Masculino,Soltero,M_Soltero,1.14,bueno,24,NO,0.24170178460652125,0.6450516628236183,0.21686888299024965,0.21051476093071309,0.9884633754156854,0.014703954598378144,0.07543333090989113,0.6646590602410921,0.9669638760975474,0.15043264426760616,0.9563219155345195,0.3306069522152798,0.08066169951802404,0.630271869502843,0.40503701439608464,0.2255716232219429,0.018113241003613112,0.23617803310088425,0.3707390466548047,0.29234802889330314,0.9522900869354818,0.8523376728173273,0.3077408659237466,0.7608185832412562,0.2647903298185095,0.8722797767962897,0.41340519287169275,0.43692761553610127,0.2514276548117269,0.10634061360034441
C00000505,ASESOR COMERCIAL JUNIOR 2,1,3,0.213130639868745,si,0.00782781862745098,0.00233742482688851,no,si,-0.00577742631503071,si,0.395498490857134,23,malo,malo,0.499746076939743,34,U,Masculino,Soltero,M_Soltero,0.9,bueno,23,NO,0.7195789011728507,0.17161975057229273,0.011866127163786766,0.07366805492661543,0.8077666618349866,0.35520043553084535,0.8496509768463378,0.07751592172698807,0.390781175340558,0.6522475800109512,0.583867899580682,0.31606786953937427,0.6650162663765206,0.10710591160016236,0.12366911559914306,0.22769668521433772,0.7267938637799132,0.37794439689180126,0.4232315207578877,0.6638135366548018,0.10918145060038198,0.14860782876920697,0.8186920723179892,0.4785497016632779,0.19043834155499106,0.43388530548785564,0.33831477201420534,0.2911495179279846,0.6754866817643942,0.3325746693326056
C00000506,ASESOR COMERCIAL JUNIOR 2,1,2,0.351661177008168,no,0.0,0.0,no,no,0.010714271316002,si,0.0688038819629774,24,malo,malo,4.93266557230909,31,U,Femenino,Soltero,F_Soltero,0.98,bueno,23,NO,0.7370190257194138,0.4103155308009222,0.8310680356232811,0.39644593556983587,0.9805171249566665,0.217674920321282,0.02222246577854947,0.7519987077919776,0.7957425373875885,0.2765485035709694,0.21905746758740086,0.5580161379894476,0.9451041840128656,0.08208945600447659,0.16625216603940496,0.5749668217550203,0.711093028239739,0.6374897010696056,0.44533159463831795,0.0340398929518958,0.62758344939621,0.636269400496439,0.6033169430949067,0.5538870393242271,0.5849571404585128,0.9280198379902826,0.21643715847397849,0.4345194662963162,0.09389053911922107,0.4352078330997221
C00000507,ASESOR COMERCIAL JUNIOR 2,1,3,0.356156143370306,si,0.00494338244246926,0.00398125632838796,no,si,0.0254456131809712,si,0.25134231658292,28,malo,malo,0.192036871079247,33,U,Femenino,Casado,Casado,1.265,bueno,29,SI,0.40952852300982623,0.4989756789652974,0.14443318195805677,0.939939199739123,0.10148062129280255,0.8448234426837847,0.9740399654168311,0.5175099316578917,0.15298755744659465,0.388678949161569,0.07703524993978217,0.0683343992305735,0.30063904338416547,0.25122319749647515,0.3748557651426683,0.9264996827513019,0.24451057475898763,0.7111583334784896,0.07630869192417311,0.09324159154273814,0.14408736991452042,0.7219894870837604,0.7723763702050337,0.5921099988897047,0.4876358408679736,0.7072712189549738,0.850409681782353,0.7436890291882726,0.746640562872333,0.11272615798728003
C00000508,ASESOR COMERCIAL JUNIOR 2,1,5,0.29486396539027,si,0.0,0.0,no,no,-0.0102083638150582,si,0.243093736023048,19,malo,malo,0.8922666954318,49,U,Masculino,Otros,otros,0.76,bueno,22,NO,0.740183705776139,0.8939047881509924,0.8156053520335032,0.14461682775952567,0.21454920279571188,0.16333996523902072,0.2641188512521947,0.27628366917866876,0.13662203470571233,0.134617402584418,0.7879120112195899,0.8740214128188859,0.5057437931000498,0.334021951213356,0.3097194641156621,0.989647077591963,0.7798396446923125,0.376987457176832,0.3934810479778744,0.8948413980659791,0.9825852755062366,0.6287396007880468,0.3900937988014048,0.4305086855747492,0.8892572589492372,0.6118327948986744,0.857636426841729,0.6464130952068728,0.04989969761640389,0.6492880454701743
C00000509,ASESOR COMERCIAL SENIOR,1,3,0.324514693339205,si,0.0,0.0,no,no,-0.0144031959586242,si,0.215613068668313,23,malo,malo,1.14409127846994,39,U,Masculino,Soltero,M_Soltero,0.775862068965517,bueno,22,NO,0.28478734551096496,0.24179513842385214,0.3009633485145906,0.6899383650468431,0.9914890937642915,0.53882046931709,0.09574295410300449,0.6991639927387391,0.2029983264961881,0.5193248161863354,0.692762882810628,0.7257209042915718,0.7559756423657119,0.21682300352609674,0.4804051353872717,0.8605686671912618,0.5821643440656197,0.26147759257190784,0.2859867312141907,0.9879083543469145,0.5403636981096939,0.892863194429688,0.2183832703067623,0.7707940861264716,0.5360011012247092,0.20021953281369897,0.8889117123619307,0.7701709069328422,0.798947281259983,0.5000135383497029
C00000510,ASESOR COMERCIAL JUNIOR 1,0,1,0.252767983345122,si,0.0104166666666667,0.00331856308290057,no,no,0.0746312956694955,si,0.0296667250583167,26,malo,bueno,1.22074551991701,32,R,Masculino,Otros,otros,1.29166666666667,bueno,22,NO,0.5929139725923921,0.44335975170422115,0.15133217882153993,0.25293124383728216,0.6956221704762363,0.9190471830106884,0.18179139084430718,0.5315418953731725,0.4583278422182757,0.8975885053550275,0.5422117563626011,0.4295100003485146,0.4043875399181748,0.9234678278187298,0.07020271161106306,0.9567512500683125,0.8318006138660771,0.7188002712945568,0.4658333259729419,0.19732409653793037,0.46038036692630435,0.11339640722043476,0.7528990451605285,0.49321341633383153,0.30103601277470504,0.34795494927051396,0.08185595048703953,0.6278287607202484,0.06534434175339976,0.908793589166904
C00000511,ASESOR COMERCIAL JUNIOR 1,1,2,0.238677022983383,si,0.0,0.0,no,no,0.0528497655991264,si,0.0213980559872986,22,malo,bueno,0.849433131491848,28,U,Masculino,Soltero,M_Soltero,1.075,bueno,27,SI,0.9641013393015414,0.11257257343600946,0.0670911959335917,0.07536855783767449,0.5019868273719934,0.7279428538551974,0.04030935405152902,0.7142807829280103,0.30000569896857243,0.6917798916667943,0.2891248337299316,0.6690060217889893,0.13983929954889118,0.16195536412147649,0.4111306647868589,0.05790153575875989,0.7433099087551508,0.4176479630988065,0.03900045384476747,0.4293768709267254,0.5716607932714601,0.9970341624476938,0.863493314722329,0.3807822350873826,0.4636746345825188,0.013647970814748334,0.4064957989906369,0.27682234640338654,0.26788473284404557,0.36374878741634886
C00000512,ASESOR COMERCIAL JUNIOR 2,1,0,0.319413260414212,si,0.00420175485055523,0.00116590168687017,no,no,0.0219375254520296,si,0.345935427746743,24,malo,malo,0.434904166666667,27,U,Masculino,Soltero,M_Soltero,1.03125,bueno,27,SI,0.04325865435497234,0.7915108107155118,0.6055795298178251,0.675398117865766,0.520129000630411,0.1272508419465378,0.10146494602959388,0.9563482837407951,0.8433232359971993,0.557874761849469,0.3990970748776036,0.7412749911818897,0.09011069286393247,0.20126339036812424,0.5649471600877473,0.7119445408856186,0.7360002800605476,0.1662053036726432,0.4379435286110098,0.13510501428456312,0.2557251048281428,0.02900957717400876,0.32917891960548307,0.4028005161346242,0.2680596712183133,0.07776325708461151,0.12540381471491635,0.0633505950302109,0.06783146995839962,0.9643833848156697
C00000513,ASESOR COMERCIAL JUNIOR 2,1,6,0.395407680421773,si,0.00465206854768911,0.000333535403641798,no,si,-0.0208764596098648,si,0.145599034243766,21,malo,malo,4.76923021823528,30,U,Masculino,Soltero,M_Soltero,0.8,bueno,21,NO,0.6661923938745637,0.27382782964065067,0.08452777284954394,0.008878732025834224,0.08922925590931663,0.6436959867222711,0.2724393687663579,0.020623097571593085,0.8051802261321408,0.7665833787455827,0.8971866490038469,0.10282703192180609,0.45081201499362933,0.14145575330515114,0.9747190675099823,0.013524339340976077,0.5061296483323889,0.2906135527143343,0.6515975925972155,0.8490770034073698,0.8046028909759593,0.6469606680514625,0.2105850482768158,0.5738200843858648,0.4697256673410102,0.23124062928571754,0.6611657952287435,0.00032035763610505086,0.9859010027126853,0.17848562089515663
C00000514,ASESOR COMERCIAL SENIOR,0,2,0.291806906071032,no,0.0,0.0,no,no,0.0101202645040259,si,0.134538020917313,23,bueno,malo,0.912511268736985,33,R,Masculino,Soltero,M_Soltero,0.826836581709145,bueno,21,NO,0.6421117562625499,0.7586713036494356,0.4095380405476673,0.3120396822451399,0.14174562194792562,0.6940325121643426,0.9734961474414925,0.6346745405901417,0.36453527746025804,0.6648819033280048,0.29209782403795825,0.8559363968907792,0.22631806404728316,0.06322206369070649,0.0765750919611915,0.18945033215022644,0.983774222605171,0.5828431810967283,0.2607991056197132,0.7309160464353647,0.405949071674498,0.9080872450350262,0.22353762146305445,0.7682283670583918,0.12752227170241015,0.05853525635457091,0.03456812167370782,0.5450835594163651,0.8264682570313368,0.23073292834214132
